track,fpr,tpr
bow,0.6772486772486772,0.6898481215027977
bow,0.6772486772486772,0.6930455635491607
bow,0.6785714285714286,0.6930455635491607
bow,0.6785714285714286,0.6954436450839329
bow,0.6812169312169312,0.6954436450839329
bow,0.6812169312169312,0.6970423661071143
bow,0.6838624338624338,0.6970423661071143
bow,0.6838624338624338,0.6994404476418865
bow,0.6851851851851852,0.6994404476418865
bow,0.6851851851851852,0.7026378896882494
bow,0.6865079365079365,0.7026378896882494
bow,0.6865079365079365,0.7050359712230215
bow,0.6891534391534392,0.7050359712230215
bow,0.6891534391534392,0.7058353317346123
bow,0.6904761904761905,0.7058353317346123
